Date,simple_week,simple_day,simple_month,Open,KOR_short_ir,Dollar_index,Dowjones_index,Dow_medibio_index,Dow_medical_index,Nasdaq_index,Kosdaq_index,Kosdaq_trans,Kosdaq_medical_index,Kosdaq_medical_trans,Kospi_trans,new_confirm,agg_confirm,new_death,agg_confirm,new_confirm_t1,agg_confirm_t1,new_death_t1,agg_confirm_t1,new_confirm_t2,agg_confirm_t2,new_death_t2,agg_confirm_t2,keyword_cvd19,keyword_confirm,keyword_death,keyword_cvd19t1,keyword_confirmt1,keyword_deatht1,keyword_cvd19t2,keyword_confirmt2,keyword_deatht2,kospi_index
2018-12-16,51,1,12,0,1.75,0.72,0.14,0.27,0.45,0.13,0.22,0.12,0.32,0.18,0.34,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.25
2018-12-17,51,2,12,1,1.75,0.67,0.08,0.19,0.32,0.11,0.21,0.13,0.3,0.2,0.33,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.25
2018-12-18,51,3,12,1,1.75,0.67,0.09,0.16,0.3,0.11,0.2,0.21,0.3,0.2,0.31,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.24
2018-12-19,51,4,12,1,1.75,0.66,0.06,0.11,0.23,0.09,0.24,0.28,0.34,0.25,0.3,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.27
2018-12-20,51,5,12,1,1.75,0.56,0.03,0.11,0.23,0.08,0.22,0.16,0.33,0.26,0.3,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.23
2018-12-21,51,6,12,1,1.75,0.66,0.02,0.07,0.2,0.06,0.24,0.18,0.36,0.25,0.17,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.24
2018-12-22,51,7,12,0,1.75,0.66,0.02,0.07,0.2,0.06,0.24,0.18,0.36,0.25,0.17,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.24
2018-12-23,52,1,12,0,1.75,0.65,0.02,0.07,0.2,0.06,0.24,0.18,0.36,0.25,0.17,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.24
2018-12-24,52,2,12,1,1.75,0.6,0.01,0.04,0.1,0.05,0.23,0.22,0.35,0.22,0.15,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.22
2018-12-25,52,3,12,0,1.75,0.6,0.01,0.04,0.1,0.05,0.23,0.22,0.35,0.22,0.15,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.22
2018-12-26,52,4,12,1,1.75,0.67,0.03,0.11,0.22,0.08,0.22,0.22,0.34,0.29,0.18,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.18
2018-12-27,52,5,12,1,1.75,0.59,0.05,0.14,0.27,0.08,0.22,0.15,0.36,0.28,0.27,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.18
2018-12-28,52,6,12,1,1.75,0.58,0.04,0.14,0.28,0.08,0.25,0.16,0.38,0.24,0.22,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.2
2018-12-29,52,7,12,0,1.75,0.58,0.04,0.14,0.28,0.08,0.25,0.16,0.38,0.24,0.22,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.2
2018-12-30,53,1,12,0,1.75,0.58,0.04,0.14,0.28,0.08,0.25,0.16,0.38,0.24,0.22,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.2
2018-12-31,53,2,12,0,1.75,0.55,0.06,0.19,0.35,0.09,0.25,0.16,0.38,0.24,0.22,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.2
2019-01-01,1,3,1,0,1.75,0.55,0.06,0.19,0.35,0.09,0.25,0.16,0.38,0.24,0.22,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.2
2019-01-02,1,4,1,1,1.75,0.64,0.06,0.17,0.31,0.09,0.23,0.13,0.37,0.24,0.19,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.16
2019-01-03,1,5,1,1,1.75,0.57,0.03,0.12,0.18,0.07,0.19,0.2,0.31,0.25,0.31,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.14
2019-01-04,1,6,1,1,1.75,0.55,0.07,0.23,0.29,0.11,0.21,0.14,0.36,0.24,0.28,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.16
2019-01-05,1,7,1,0,1.75,0.55,0.07,0.23,0.29,0.11,0.21,0.14,0.36,0.24,0.28,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.16
2019-01-06,2,1,1,0,1.75,0.54,0.07,0.23,0.29,0.11,0.21,0.14,0.36,0.24,0.28,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.16
2019-01-07,2,2,1,1,1.75,0.47,0.08,0.28,0.3,0.12,0.24,0.15,0.36,0.21,0.33,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.2
2019-01-08,2,3,1,1,1.75,0.51,0.1,0.33,0.36,0.13,0.23,0.18,0.33,0.2,0.27,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.18
2019-01-09,2,4,1,1,1.75,0.41,0.11,0.31,0.33,0.14,0.26,0.17,0.35,0.21,0.26,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.24
2019-01-10,2,5,1,1,1.75,0.46,0.13,0.32,0.3,0.15,0.28,0.25,0.36,0.25,0.25,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.24
2019-01-11,2,6,1,1,1.75,0.47,0.13,0.34,0.33,0.14,0.29,0.23,0.36,0.23,0.25,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.26
2019-01-12,2,7,1,0,1.75,0.47,0.13,0.34,0.33,0.14,0.29,0.23,0.36,0.23,0.25,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.26
2019-01-13,3,1,1,0,1.75,0.48,0.13,0.34,0.33,0.14,0.29,0.23,0.36,0.23,0.25,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.26
2019-01-14,3,2,1,1,1.75,0.47,0.11,0.26,0.27,0.13,0.28,0.17,0.34,0.19,0.32,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.24
2019-01-15,3,3,1,1,1.75,0.53,0.13,0.34,0.34,0.15,0.3,0.18,0.35,0.21,0.33,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.3
2019-01-16,3,4,1,1,1.75,0.53,0.15,0.3,0.3,0.15,0.31,0.29,0.35,0.21,0.41,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.32
2019-01-17,3,5,1,1,1.75,0.53,0.18,0.37,0.35,0.16,0.29,0.35,0.33,0.24,0.38,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.32
2019-01-18,3,6,1,1,1.75,0.57,0.24,0.41,0.38,0.18,0.32,0.32,0.35,0.19,0.35,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.35
2019-01-19,3,7,1,0,1.75,0.57,0.24,0.41,0.38,0.18,0.32,0.32,0.35,0.19,0.35,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.35
2019-01-20,4,1,1,0,1.75,0.57,0.24,0.41,0.38,0.18,0.32,0.32,0.35,0.19,0.35,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.35
2019-01-21,4,2,1,1,1.75,0.57,0.24,0.41,0.38,0.18,0.32,0.3,0.32,0.2,0.27,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.35
2019-01-22,4,3,1,1,1.75,0.56,0.18,0.36,0.34,0.15,0.32,0.3,0.33,0.26,0.3,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.34
2019-01-23,4,4,1,1,1.75,0.54,0.21,0.35,0.34,0.15,0.32,0.21,0.32,0.2,0.28,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.36
2019-01-24,4,5,1,1,1.75,0.61,0.21,0.28,0.24,0.16,0.36,0.16,0.36,0.28,0.29,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.4
2019-01-25,4,6,1,1,1.75,0.49,0.24,0.28,0.25,0.18,0.38,0.18,0.36,0.2,0.29,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.47
2019-01-26,4,7,1,0,1.75,0.49,0.24,0.28,0.25,0.18,0.38,0.18,0.36,0.2,0.29,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.47
2019-01-27,5,1,1,0,1.75,0.49,0.24,0.28,0.25,0.18,0.38,0.18,0.36,0.2,0.29,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.47
2019-01-28,5,2,1,1,1.75,0.49,0.2,0.23,0.22,0.16,0.4,0.2,0.38,0.37,0.24,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.46
2019-01-29,5,3,1,1,1.75,0.5,0.21,0.25,0.25,0.15,0.38,0.23,0.38,0.51,0.49,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.48
2019-01-30,5,4,1,1,1.75,0.43,0.3,0.29,0.31,0.19,0.4,0.24,0.38,0.27,0.38,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.53
2019-01-31,5,5,1,1,1.75,0.46,0.29,0.36,0.38,0.21,0.41,0.21,0.39,0.5,0.48,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.52
2019-02-01,5,6,2,1,1.75,0.46,0.31,0.4,0.45,0.2,0.41,0.19,0.39,0.33,0.38,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.52
2019-02-02,5,7,2,0,1.75,0.46,0.31,0.4,0.45,0.2,0.41,0.19,0.39,0.33,0.38,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.52
2019-02-03,6,1,2,0,1.75,0.47,0.31,0.4,0.45,0.2,0.41,0.19,0.39,0.33,0.38,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.52
2019-02-04,6,2,2,0,1.75,0.5,0.34,0.37,0.42,0.22,0.41,0.19,0.39,0.33,0.38,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.52
2019-02-05,6,3,2,0,1.75,0.53,0.38,0.37,0.41,0.24,0.41,0.19,0.39,0.33,0.38,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.52
2019-02-06,6,4,2,0,1.75,0.58,0.38,0.37,0.42,0.23,0.41,0.19,0.39,0.33,0.38,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.52
2019-02-07,6,5,2,1,1.75,0.59,0.33,0.29,0.36,0.21,0.46,0.23,0.4,0.23,0.31,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.52
2019-02-08,6,6,2,1,1.75,0.61,0.32,0.32,0.4,0.21,0.46,0.25,0.41,0.24,0.26,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.46
2019-02-09,6,7,2,0,1.75,0.61,0.32,0.32,0.4,0.21,0.46,0.25,0.41,0.24,0.26,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.46
2019-02-10,7,1,2,0,1.75,0.61,0.32,0.32,0.4,0.21,0.46,0.25,0.41,0.24,0.26,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.46
2019-02-11,7,2,2,1,1.75,0.67,0.3,0.31,0.36,0.21,0.48,0.23,0.45,0.29,0.28,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.47
2019-02-12,7,3,2,1,1.75,0.62,0.39,0.37,0.44,0.24,0.46,0.22,0.43,0.21,0.31,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.49
2019-02-13,7,4,2,1,1.75,0.68,0.41,0.39,0.46,0.24,0.5,0.3,0.45,0.21,0.3,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.52
2019-02-14,7,5,2,1,1.75,0.66,0.39,0.41,0.48,0.24,0.51,0.25,0.45,0.31,0.52,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.57
2019-02-15,7,6,2,1,1.75,0.65,0.5,0.48,0.55,0.25,0.5,0.25,0.44,0.22,0.27,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.51
2019-02-16,7,7,2,0,1.75,0.65,0.5,0.48,0.55,0.25,0.5,0.25,0.44,0.22,0.27,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.51
2019-02-17,8,1,2,0,1.75,0.65,0.5,0.48,0.55,0.25,0.5,0.25,0.44,0.22,0.27,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.51
2019-02-18,8,2,2,1,1.75,0.65,0.5,0.48,0.55,0.25,0.53,0.25,0.47,0.21,0.18,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.54
2019-02-19,8,3,2,1,1.75,0.6,0.5,0.46,0.53,0.26,0.54,0.3,0.48,0.23,0.26,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.53
2019-02-20,8,4,2,1,1.75,0.59,0.51,0.45,0.54,0.26,0.55,0.37,0.48,0.29,0.24,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.58
2019-02-21,8,5,2,1,1.75,0.61,0.49,0.4,0.51,0.25,0.53,0.44,0.49,0.25,0.25,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.58
2019-02-22,8,6,2,1,1.75,0.59,0.53,0.47,0.58,0.27,0.52,0.45,0.47,0.23,0.29,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.58
2019-02-23,8,7,2,0,1.75,0.59,0.53,0.47,0.58,0.27,0.52,0.45,0.47,0.23,0.29,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.58
2019-02-24,9,1,2,0,1.75,0.59,0.53,0.47,0.58,0.27,0.52,0.45,0.47,0.23,0.29,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.58
2019-02-25,9,2,2,1,1.75,0.58,0.55,0.49,0.56,0.28,0.55,0.25,0.48,0.21,0.2,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.58
2019-02-26,9,3,2,1,1.75,0.52,0.54,0.48,0.56,0.27,0.53,0.44,0.48,0.21,0.19,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.57
2019-02-27,9,4,2,1,1.75,0.54,0.52,0.51,0.56,0.28,0.55,0.41,0.52,0.21,0.16,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.59
2019-02-28,9,5,2,1,1.75,0.54,0.5,0.51,0.61,0.27,0.47,0.49,0.52,0.39,0.43,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.5
2019-03-01,9,6,3,0,1.75,0.6,0.53,0.58,0.67,0.29,0.47,0.49,0.52,0.39,0.43,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.5
2019-03-02,9,7,3,0,1.75,0.6,0.53,0.58,0.67,0.29,0.47,0.49,0.52,0.39,0.43,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.5
2019-03-03,10,1,3,0,1.75,0.57,0.53,0.58,0.67,0.29,0.47,0.49,0.52,0.39,0.43,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.5
2019-03-04,10,2,3,1,1.75,0.62,0.48,0.54,0.65,0.28,0.54,0.23,0.62,0.36,0.24,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.49
2019-03-05,10,3,3,1,1.75,0.64,0.48,0.53,0.66,0.28,0.54,0.26,0.63,0.38,0.17,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.47
2019-03-06,10,4,3,1,1.75,0.64,0.45,0.43,0.6,0.26,0.53,0.34,0.62,0.27,0.19,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.46
2019-03-07,10,5,3,1,1.75,0.74,0.4,0.4,0.56,0.24,0.49,0.38,0.58,0.29,0.16,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.44
2019-03-08,10,6,3,1,1.75,0.7,0.39,0.37,0.54,0.24,0.49,0.36,0.59,0.22,0.17,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.38
2019-03-09,10,7,3,0,1.75,0.7,0.39,0.37,0.54,0.24,0.49,0.36,0.59,0.22,0.17,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.38
2019-03-10,11,1,3,0,1.75,0.71,0.39,0.37,0.54,0.24,0.49,0.36,0.59,0.22,0.17,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.38
2019-03-11,11,2,3,1,1.75,0.69,0.44,0.43,0.57,0.28,0.5,0.22,0.6,0.21,0.14,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.38
2019-03-12,11,3,3,1,1.75,0.65,0.42,0.46,0.59,0.28,0.57,0.3,0.67,0.33,0.22,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.42
2019-03-13,11,4,3,1,1.75,0.6,0.45,0.51,0.62,0.3,0.57,0.3,0.68,0.38,0.15,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.4
2019-03-14,11,5,3,1,1.75,0.63,0.45,0.48,0.56,0.3,0.57,0.19,0.66,0.31,0.2,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.42
2019-03-15,11,6,3,1,1.75,0.61,0.49,0.52,0.58,0.31,0.54,0.37,0.64,0.43,0.26,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.46
2019-03-16,11,7,3,0,1.75,0.61,0.49,0.52,0.58,0.31,0.54,0.37,0.64,0.43,0.26,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.46
2019-03-17,12,1,3,0,1.75,0.61,0.49,0.52,0.58,0.31,0.54,0.37,0.64,0.43,0.26,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.46
2019-03-18,12,2,3,1,1.75,0.6,0.5,0.51,0.58,0.32,0.56,0.23,0.65,0.3,0.13,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.47
